,Latitude,Longitude,Measurement,Year,DensityClass
6814,17.72,-61.0,0.0048,2005,1
6815,18.33,-75.02,0.0048,2008,1
6816,-6.07892,-7.52317,0.004817,2016,1
6817,16.4507,158.5566,0.004845,2012,1
6818,13.14,-61.51,0.004856,2007,1
6819,34.001667,138.993333,0.004897,2014,1
6820,35.171667,-9.4025,0.004919,2018,1
6821,-45.15,-73.635,0.004951,2016,1
6822,-14.967667,-147.648,0.004953,2016,1
6823,19.23,-74.48,0.004984,2003,1
6824,4.733,-98.066,0.005,2000,2
6825,0.233,-119.917,0.005,2006,2
6826,17.3463,-36.238,0.005,2014,2
6827,21.5053,-36.7888,0.005,2014,2
6828,6.9933,134.3108,0.005,2014,2
6829,15.1186,-43.8898,0.005,2014,2
6830,25.5237,-20.8627,0.005,2014,2
6831,14.1246,-60.8374,0.005,2014,2
6832,15.5793,-61.4632,0.005,2014,2
6833,32.375,-64.6744,0.005,2014,2
6834,59.579,-151.423,0.005,2014,2
6835,20.4857,-37.3662,0.005,2014,2
6836,15.5802,-35.6167,0.005,2014,2
6837,15.98,-45.2,0.005,2014,2
6838,16.4333,-37.8333,0.005,2014,2
6839,16.7617,-33.645,0.005,2014,2
6840,21.945,-26.3483,0.005,2014,2
6841,18.0351,-63.1007,0.005,2014,2
6842,17.6863,-51.7616,0.005,2014,2
6843,20.7583,-37.31,0.005,2014,2
6844,15.8756,-42.9791,0.005,2014,2
6845,14.7333,-50.45,0.005,2014,2
6846,27.961,-64.1088,0.005,2014,2
6847,12.6352,-61.3617,0.005,2014,2
6848,15.6716,-48.4532,0.005,2014,2
6849,19.7333,-43.1167,0.005,2014,2
6850,15.1767,-53.2772,0.005,2014,2
6851,-5.3,-25.7,0.005,2014,2
6852,32.2489,-64.8333,0.005,2014,2
6853,26.1188,-19.3518,0.005,2014,2
6854,47.3001,-122.5335,0.005,2014,2
6855,29.467,-138.8152,0.005,2014,2
6856,27.1,-22.46,0.005,2014,2
6857,33.76,-118.1551,0.005,2014,2
6858,15.7974,-52.1839,0.005,2014,2
6859,7.2812,134.2886,0.005,2014,2
6860,25.4415,-23.6505,0.005,2014,2
6861,16.0,-38.0,0.005,2014,2
6862,15.9407,-55.8,0.005,2014,2
6863,24.8516,-152.3562,0.005,2014,2
6864,16.2996,-37.1698,0.005,2014,2
6865,14.2518,-60.4931,0.005,2014,2
6866,13.9489,-99.1561,0.005,2015,2
6867,32.6322,-117.1056,0.005,2015,2
6868,-10.933,-34.9287,0.005,2015,2
6869,16.8785,-87.7236,0.005,2015,2
6870,12.3861,-53.0978,0.005,2015,2
6871,-43.251,-57.864,0.005,2015,2
6872,59.9038,-149.7233,0.005,2015,2
6873,18.4889,-64.45,0.005,2015,2
6874,25.7071,-80.1519,0.005,2015,2
6875,65.683,-18.0861,0.005,2015,2
6876,-9.3933,46.2492,0.005,2015,2
6877,27.7306,34.1927,0.005,2015,2
6878,26.7329,-113.5422,0.005,2015,2
6879,26.4168,-80.0667,0.005,2016,2
6880,-64.7296,-62.6016,0.005,2016,2
6881,28.111,129.335,0.005,2016,2
6882,46.0767,-124.4126,0.005,2016,2
6883,60.678,-145.941,0.005,2016,2
6884,25.7535,-81.3766,0.005,2016,2
6885,50.3226,-5.2019,0.005,2016,2
6886,58.3,-152.06,0.005,2016,2
6887,58.4,-152.3,0.005,2016,2
6888,-54.4271,-69.8611,0.005,2016,2
6889,17.0115,-61.7824,0.005,2016,2
6890,7.4795,-82.2342,0.005,2016,2
6891,-2.3727,107.6495,0.005,2016,2
6892,-54.8861,-67.2688,0.005,2017,2
6893,-54.7799,-64.0557,0.005,2017,2
6894,13.3,-68.38,0.005024,1991,2
6895,17.63,-78.29,0.005036,2004,2
6896,16.15,-72.44,0.005036,2008,2
6897,23.27,-57.8,0.005052,2007,2
6898,39.76,-147.72,0.005056,2003,2
6899,56.803333,-6.842167,0.005078,2015,2
6900,13.63,-59.38,0.00508,1991,2
6901,17.28,-79.45,0.00508,1992,2
6902,11.87,-60.08,0.00508,1996,2
6903,14.63,-70.28,0.005084,1994,2
6904,-34.1697,-73.0895,0.005087,2011,2
6905,30.66,-80.15,0.005096,2005,2
6906,6.2437,87.6267,0.005113,2013,2
6907,57.3195,-1.703167,0.005113,2018,2
6908,-35.31488,118.62283,0.005136,2011,2
6909,33.87,-65.73,0.005144,1987,2
6910,43.013033,6.1031,0.005181,2017,2
6911,14.17,-66.37,0.005184,1994,2
6912,42.15,-68.98,0.005184,1996,2
6913,40.36,-63.27,0.005184,2006,2
6914,24.59,-83.23,0.005184,2008,2
6915,26.77,-58.81,0.0052,2007,2
6916,-10.76762,142.30952,0.005254,2012,2
6917,56.662333,-2.244833,0.005255,2022,2
6918,60.255,-0.945,0.005275,2014,2
6919,-12.29455,141.6211,0.005306,2012,2
6920,-11.903017,-20.671967,0.005309,2020,2
6921,-21.1485,-159.833,0.005344,2016,2
6922,-34.60598,121.8119,0.005347,2011,2
6923,12.6275,-70.800417,0.005394,2018,2
6924,18.69,-75.06,0.0054,1987,2
6925,16.33,-85.63,0.0054,1987,2
6926,40.5,-67.68,0.0054,1989,2
6927,24.21,-84.02,0.0054,1992,2
6928,24.17,-74.63,0.0054,1993,2
6929,40.12,-70.5,0.0054,1994,2
6930,17.47,-82.48,0.0054,1994,2
6931,25.15,-59.98,0.0054,1995,2
6932,16.5,-73.45,0.0054,1995,2
6933,15.83,-60.37,0.0054,1995,2
6934,42.77,-64.77,0.0054,1996,2
6935,47.1,-56.07,0.0054,1996,2
6936,14.83,-61.37,0.0054,1997,2
6937,30.06,-75.7,0.0054,1997,2
6938,40.87,-68.43,0.0054,1998,2
6939,24.28,-79.38,0.0054,1998,2
6940,39.9,-72.27,0.0054,1998,2
6941,35.25,-68.72,0.0054,1999,2
6942,17.37,-65.1,0.0054,2000,2
6943,42.93,-61.4,0.0054,2001,2
6944,32.22,-69.7,0.0054,2002,2
6945,22.88,-70.49,0.0054,2002,2
6946,6.39,-144.23,0.0054,2003,2
6947,41.39,-70.92,0.0054,2003,2
6948,40.4,-68.45,0.0054,2004,2
6949,9.55,-155.93,0.0054,2004,2
6950,42.51,-70.28,0.0054,2005,2
6951,9.55,-155.93,0.0054,2005,2
6952,9.55,-155.93,0.0054,2005,2
6953,9.55,-155.93,0.0054,2006,2
6954,9.55,-155.93,0.0054,2006,2
6955,21.03,-69.39,0.0054,2007,2
6956,9.55,-155.93,0.0054,2007,2
6957,9.55,-155.93,0.0054,2007,2
6958,9.55,-155.93,0.0054,2008,2
6959,9.55,-155.93,0.0054,2008,2
6960,9.55,-155.93,0.0054,2009,2
6961,9.55,-155.93,0.0054,2009,2
6962,9.55,-155.93,0.0054,2010,2
6963,9.55,-155.93,0.0054,2010,2
6964,9.55,-155.93,0.0054,2011,2
6965,9.55,-155.93,0.0054,2011,2
6966,9.55,-155.93,0.0054,2011,2
6967,9.55,-155.93,0.0054,2012,2
6968,71.3695,-55.672167,0.005401,2021,2
6969,14.35,-62.47,0.005404,1997,2
6970,43.25,-64.78,0.005404,1998,2
6971,0.59,-155.1,0.005412,2012,2
6972,57.699833,-2.403333,0.005472,2014,2
6973,56.369,-2.652333,0.005502,2019,2
6974,-15.768333,54.241667,0.005523,2018,2
6975,15.89,-69.58,0.00556,2007,2
6976,-10.7735,142.3012,0.005581,2012,2
6977,57.172,-1.823333,0.005593,2018,2
6978,16.36,-159.94,0.005612,2012,2
6979,16.64,-59.07,0.005616,2005,2
6980,24.2,-82.1,0.00562,2008,2
6981,24.45,-76.27,0.005632,1992,2
6982,25.65,-76.4,0.00564,2004,2
6983,-36.254133,23.540033,0.00564,2017,2
6984,45.09,-59.8,0.005656,1989,2
6985,78.511,16.09,0.005661,2020,2
6986,29.6,-55.84,0.005708,2005,2
6987,39.66,-70.88,0.005708,2008,2
6988,24.34,-56.42,0.005716,2005,2
6989,24.18,-58.14,0.005716,2007,2
6990,43.684967,10.173767,0.005725,2018,2
6991,55.879,-4.909,0.005753,2014,2
6992,16.51,-85.08,0.00576,1987,2
6993,17.0,-63.72,0.00576,1989,2
6994,43.73,-66.58,0.00576,1994,2
6995,23.8,-75.15,0.00576,1995,2
6996,25.92,-77.85,0.00576,1995,2
6997,32.28,-64.47,0.00576,1997,2
6998,40.87,-70.75,0.00576,2001,2
6999,15.81,-61.99,0.00576,2003,2
7000,22.91,-70.46,0.00576,2007,2
7001,15.87,-63.03,0.005764,1992,2
7002,25.95,-78.0,0.00584,1997,2
7003,-19.80863,115.95553,0.005844,2012,2
7004,57.720333,-3.551667,0.005857,2014,2
7005,-46.91922,38.11349,0.005858,2016,2
7006,21.32,-70.17,0.005892,1990,2
7007,17.02,-72.57,0.005892,1994,2
7008,11.6,-61.65,0.005892,1996,2
7009,23.93,-83.57,0.005892,1996,2
7010,26.17,-71.52,0.005892,1997,2
7011,23.35,-67.51,0.005892,1999,2
7012,42.34,-67.43,0.005892,2000,2
7013,24.65,-59.05,0.005892,2000,2
7014,18.45,-76.21,0.005892,2001,2
7015,41.28,-69.11,0.005892,2003,2
7016,24.79,-79.72,0.005892,2005,2
7017,42.35,-70.24,0.005892,2006,2
7018,57.9045,-3.6925,0.005961,2018,2
7019,24.52,-81.81,0.005976,2008,2
7020,-13.632,144.0713,0.005979,2012,2
7021,30.033,-144.983,0.006,1973,2
7022,1.45,-87.033,0.006,1999,2
7023,21.0313,-86.7912,0.006,2013,2
7024,-54.8869,-67.9369,0.006,2013,2
7025,19.38,-40.5,0.006,2014,2
7026,21.0185,-37.7999,0.006,2014,2
7027,32.1204,-116.8859,0.006,2014,2
7028,15.9533,-56.3133,0.006,2014,2
7029,7.2814,134.4707,0.006,2014,2
7030,16.232,-49.0303,0.006,2014,2
7031,25.2457,-21.12,0.006,2014,2
7032,18.7717,-39.0633,0.006,2014,2
7033,-54.057,-37.3321,0.006,2014,2
7034,15.1357,-50.8097,0.006,2014,2
7035,15.59,-50.18,0.006,2014,2
7036,17.1209,-46.4369,0.006,2014,2
7037,17.0813,-28.1118,0.006,2014,2
7038,18.1251,-46.2131,0.006,2014,2
7039,19.9778,-38.2851,0.006,2014,2
7040,14.4156,-60.4058,0.006,2014,2
7041,21.4817,-32.7038,0.006,2014,2
7042,26.4148,-25.07,0.006,2014,2
7043,25.7527,-19.2615,0.006,2014,2
7044,18.7047,-44.6136,0.006,2014,2
7045,17.3028,-87.8344,0.006,2014,2
7046,37.838,-70.825,0.006,2014,2
7047,19.35,-44.05,0.006,2014,2
7048,20.8931,-28.1017,0.006,2014,2
7049,16.3833,-41.8667,0.006,2014,2
7050,24.2567,-20.63,0.006,2014,2
7051,32.3648,-64.7126,0.006,2014,2
7052,20.673,-25.3273,0.006,2014,2
7053,35.6883,-71.4767,0.006,2014,2
7054,26.0283,-20.2733,0.006,2014,2
7055,17.8017,-38.19,0.006,2014,2
7056,66.1741,-23.2302,0.006,2014,2
7057,14.3039,-59.8393,0.006,2014,2
7058,34.4833,-69.2567,0.006,2014,2
7059,14.1616,-59.8337,0.006,2014,2
7060,20.6,-33.5167,0.006,2014,2
7061,18.7792,-47.456,0.006,2014,2
7062,11.4717,-86.1314,0.006,2014,2
7063,21.31,-28.02,0.006,2014,2
7064,26.1552,-63.7472,0.006,2014,2
7065,17.7667,-47.1333,0.006,2014,2
7066,-54.94,-69.154,0.006,2015,2
7067,10.9357,-85.8666,0.006,2015,2
7068,60.4762,-147.4719,0.006,2015,2
7069,60.0661,-149.4395,0.006,2015,2
7070,15.8032,-96.0082,0.006,2015,2
7071,23.379,-109.4305,0.006,2015,2
7072,-9.7097,46.5344,0.006,2015,2
7073,26.0192,-80.0857,0.006,2015,2
7074,43.5,-30.7,0.006,2015,2
7075,50.5812,-2.4153,0.006,2015,2
7076,15.9708,-102.3497,0.006,2015,2
7077,-9.4962,46.2684,0.006,2015,2
7078,21.0161,-156.6399,0.006,2015,2
7079,41.2018,-71.5603,0.006,2015,2
7080,60.5188,-147.3523,0.006,2015,2
7081,60.3307,-148.02,0.006,2015,2
7082,60.4859,-148.2687,0.006,2015,2
7083,28.295,-115.5778,0.006,2015,2
7084,26.055,-79.99,0.006,2015,2
7085,-9.7522,47.6024,0.006,2015,2
7086,21.269,-157.8229,0.006,2015,2
7087,18.2642,-64.4505,0.006,2016,2
7088,19.08,-69.47,0.006,2016,2
7089,31.9691,-117.1522,0.006,2016,2
7090,6.1637,86.9385,0.006003,2013,2
7091,-41.14212,152.25633,0.006034,2011,2
7092,11.8,-64.76,0.006044,2003,2
7093,18.84,-60.37,0.0061,2007,2
7094,58.4935,-6.162,0.006135,2018,2
7095,6.42,-148.97,0.006156,2012,2
7096,20.02,-80.17,0.006168,1991,2
7097,26.3,-78.37,0.006172,1993,2
7098,18.2,-76.15,0.006172,1995,2
7099,44.36,-62.33,0.006172,1997,2
7100,42.43,-70.14,0.006172,1998,2
7101,10.67,-65.36,0.006172,1999,2
7102,10.56,-64.31,0.006172,1999,2
7103,28.08,-68.61,0.006172,2000,2
7104,36.23,-64.41,0.006172,2001,2
7105,26.57,-71.36,0.006172,2001,2
7106,-13.65,-145.06,0.006172,2002,2
7107,19.01,-75.52,0.006172,2005,2
7108,18.02,-75.41,0.006172,2006,2
7109,5.9,-157.42,0.006176,2012,2
7110,-7.526333,157.931667,0.006177,2017,2
7111,58.903167,-2.984667,0.006208,2014,2
7112,62.472,-50.423167,0.006235,2021,2
7113,32.37,-146.51,0.006272,2012,2
7114,33.503333,139.0,0.006285,2014,2
7115,-18.8719,118.64178,0.006289,2012,2
7116,44.2606,9.311833,0.0063,2018,2
7117,35.86,-67.01,0.006352,2008,2
7118,56.080167,-2.768333,0.006367,2015,2
7119,24.24,-80.13,0.006376,2006,2
7120,-35.25027,13.067,0.006382,2017,2
7121,33.995,139.503333,0.006387,2014,2
7122,25.65,-65.7,0.006392,2007,2
7123,32.07,-65.53,0.0064,2001,2
7124,43.2,-68.81,0.006404,2007,2
7125,14.61,-117.44,0.006416,2002,2
7126,-51.51,-72.97,0.006427,2016,2
7127,-44.028333,-74.453333,0.006475,2016,2
7128,37.37,-69.38,0.00648,1987,2
7129,38.12,-69.68,0.00648,1987,2
7130,12.43,-65.48,0.00648,1987,2
7131,16.25,-74.98,0.00648,1989,2
7132,12.22,-61.77,0.00648,1989,2
7133,40.23,-69.71,0.00648,1989,2
7134,42.78,-65.5,0.00648,1989,2
7135,16.47,-63.63,0.00648,1989,2
7136,46.07,-56.87,0.00648,1989,2
7137,35.82,-65.81,0.00648,1989,2
7138,16.08,-62.2,0.00648,1989,2
7139,39.35,-68.48,0.00648,1989,2
7140,40.21,-68.1,0.00648,1989,2
7141,25.58,-74.8,0.00648,1990,2
7142,23.28,-73.57,0.00648,1990,2
7143,23.35,-73.32,0.00648,1990,2
7144,24.22,-74.4,0.00648,1990,2
7145,30.28,-66.4,0.00648,1990,2
7146,23.98,-73.02,0.00648,1990,2
7147,30.67,-66.1,0.00648,1990,2
7148,21.87,-69.53,0.00648,1990,2
7149,23.17,-73.78,0.00648,1990,2
7150,39.32,-70.27,0.00648,1990,2
7151,15.35,-74.3,0.00648,1991,2
7152,34.95,-64.75,0.00648,1991,2
7153,41.99,-70.36,0.00648,1991,2
7154,17.57,-77.97,0.00648,1991,2
7155,42.13,-62.23,0.00648,1991,2
7156,16.86,-85.95,0.00648,1991,2
7157,39.31,-66.02,0.00648,1991,2
7158,11.45,-64.6,0.00648,1991,2
7159,46.75,-54.98,0.00648,1992,2
7160,24.9,-58.1,0.00648,1992,2
7161,40.47,-63.92,0.00648,1992,2
7162,44.05,-64.37,0.00648,1992,2
7163,32.53,-60.62,0.00648,1992,2
7164,40.97,-68.65,0.00648,1992,2
7165,40.7,-70.12,0.00648,1992,2
7166,19.02,-68.55,0.00648,1992,2
7167,14.75,-81.67,0.00648,1992,2
7168,27.1,-72.17,0.00648,1992,2
7169,14.58,-61.33,0.00648,1992,2
7170,24.31,-82.12,0.00648,1992,2
7171,41.25,-67.6,0.00648,1992,2
7172,38.13,-66.2,0.00648,1992,2
7173,14.18,-81.58,0.00648,1992,2
7174,45.97,-56.8,0.00648,1992,2
7175,39.1,-64.55,0.00648,1992,2
7176,41.37,-70.98,0.00648,1992,2
7177,24.53,-76.09,0.00648,1992,2
7178,28.93,-70.54,0.00648,1992,2
7179,43.89,-64.4,0.00648,1992,2
7180,10.55,-64.68,0.00648,1992,2
7181,24.33,-57.2,0.00648,1992,2
7182,14.47,-62.6,0.00648,1992,2
7183,25.92,-75.79,0.00648,1993,2
7184,18.35,-76.23,0.00648,1993,2
7185,26.13,-75.22,0.00648,1993,2
7186,25.9,-75.43,0.00648,1993,2
7187,23.98,-81.59,0.00648,1993,2
7188,25.77,-77.28,0.00648,1993,2
7189,15.38,-76.0,0.00648,1993,2
7190,14.03,-61.08,0.00648,1993,2
7191,17.05,-78.02,0.00648,1993,2
7192,15.33,-62.15,0.00648,1993,2
7193,16.1,-79.5,0.00648,1993,2
7194,15.48,-76.05,0.00648,1993,2
7195,19.97,-58.73,0.00648,1993,2
7196,15.38,-76.0,0.00648,1993,2
7197,15.82,-76.35,0.00648,1993,2
7198,43.88,-67.37,0.00648,1994,2
7199,17.03,-76.4,0.00648,1994,2
7200,17.02,-64.78,0.00648,1994,2
7201,43.52,-63.52,0.00648,1994,2
7202,16.67,-58.75,0.00648,1994,2
7203,21.92,-73.48,0.00648,1994,2
7204,20.4,-57.95,0.00648,1994,2
7205,17.03,-78.2,0.00648,1994,2
7206,40.97,-70.53,0.00648,1994,2
7207,43.73,-66.58,0.00648,1994,2
7208,24.85,-57.67,0.00648,1994,2
7209,40.97,-70.53,0.00648,1994,2
7210,16.58,-70.03,0.00648,1994,2
7211,17.67,-64.12,0.00648,1994,2
7212,16.83,-74.48,0.00648,1995,2
7213,42.67,-60.47,0.00648,1995,2
7214,40.06,-71.16,0.00648,1995,2
7215,13.62,-61.33,0.00648,1995,2
7216,40.18,-69.03,0.00648,1995,2
7217,42.11,-70.55,0.00648,1995,2
7218,25.89,-77.83,0.00648,1995,2
7219,41.33,-66.12,0.00648,1995,2
7220,18.8,-75.43,0.00648,1995,2
7221,18.72,-78.92,0.00648,1996,2
7222,24.35,-80.83,0.00648,1996,2
7223,24.43,-79.75,0.00648,1996,2
7224,17.83,-78.28,0.00648,1996,2
7225,22.93,-74.67,0.00648,1996,2
7226,12.58,-67.55,0.00648,1996,2
7227,12.97,-63.28,0.00648,1996,2
7228,13.0,-62.28,0.00648,1996,2
7229,28.42,-80.09,0.00648,1996,2
7230,32.43,-75.63,0.00648,1996,2
7231,41.63,-69.35,0.00648,1997,2
7232,13.98,-61.03,0.00648,1997,2
7233,25.77,-76.87,0.00648,1997,2
7234,21.5,-70.28,0.00648,1997,2
7235,24.48,-80.03,0.00648,1997,2
7236,15.45,-70.82,0.00648,1997,2
7237,41.16,-70.98,0.00648,1997,2
7238,25.15,-80.08,0.00648,1997,2
7239,30.7,-71.91,0.00648,1997,2
7240,20.58,-72.25,0.00648,1997,2
7241,12.1,-63.08,0.00648,1997,2
7242,40.67,-69.8,0.00648,1998,2
7243,24.35,-81.82,0.00648,1998,2
7244,24.33,-82.42,0.00648,1998,2
7245,11.63,-67.15,0.00648,1998,2
7246,41.35,-71.03,0.00648,1998,2
7247,11.22,-66.52,0.00648,1998,2
7248,21.63,-74.23,0.00648,1998,2
7249,41.48,-65.35,0.00648,1998,2
7250,19.5,-74.05,0.00648,1998,2
7251,45.05,-60.25,0.00648,1998,2
7252,16.47,-79.02,0.00648,1998,2
7253,25.78,-76.85,0.00648,1998,2
7254,26.13,-78.81,0.00648,1999,2
7255,21.65,-64.97,0.00648,1999,2
7256,23.74,-74.7,0.00648,1999,2
7257,17.8,-64.98,0.00648,2000,2
7258,20.93,-73.74,0.00648,2000,2
7259,26.69,-79.82,0.00648,2000,2
7260,10.46,-64.66,0.00648,2000,2
7261,16.67,-82.49,0.00648,2000,2
7262,16.55,-65.69,0.00648,2000,2
7263,24.33,-81.03,0.00648,2000,2
7264,19.11,-76.56,0.00648,2000,2
7265,16.71,-80.47,0.00648,2000,2
7266,24.1,-82.08,0.00648,2000,2
7267,17.47,-79.6,0.00648,2000,2
7268,16.74,-65.23,0.00648,2000,2
7269,40.91,-70.67,0.00648,2000,2
7270,41.43,-66.22,0.00648,2000,2
7271,18.47,-75.09,0.00648,2000,2
7272,42.5,-67.77,0.00648,2000,2
7273,22.6,-65.95,0.00648,2001,2
7274,23.78,-83.14,0.00648,2001,2
7275,13.75,-61.48,0.00648,2001,2
7276,39.07,-68.03,0.00648,2001,2
7277,31.23,-75.71,0.00648,2001,2
7278,17.64,-63.45,0.00648,2001,2
7279,14.65,-59.39,0.00648,2001,2
7280,17.46,-77.06,0.00648,2001,2
7281,17.84,-76.07,0.00648,2001,2
7282,31.09,-72.85,0.00648,2001,2
7283,14.41,-96.5,0.00648,2001,2
7284,22.59,-60.57,0.00648,2001,2
7285,16.54,-86.05,0.00648,2001,2
7286,38.77,-65.62,0.00648,2002,2
7287,22.57,-71.64,0.00648,2002,2
7288,36.55,-62.15,0.00648,2002,2
7289,24.41,-81.12,0.00648,2002,2
7290,11.94,-117.85,0.00648,2002,2
7291,20.97,-68.21,0.00648,2002,2
7292,-15.54,-148.18,0.00648,2002,2
7293,13.52,-61.58,0.00648,2002,2
7294,19.01,-77.9,0.00648,2002,2
7295,24.34,-74.52,0.00648,2002,2
7296,33.88,-57.36,0.00648,2003,2
7297,24.42,-81.57,0.00648,2003,2
7298,-11.18,-138.44,0.00648,2003,2
7299,25.47,-83.88,0.00648,2003,2
7300,26.37,-79.03,0.00648,2003,2
7301,16.98,-63.7,0.00648,2003,2
7302,20.35,-154.67,0.00648,2003,2
7303,34.43,-65.63,0.00648,2004,2
7304,7.43,-149.9,0.00648,2004,2
7305,13.39,-61.54,0.00648,2004,2
7306,14.34,-61.71,0.00648,2004,2
7307,42.41,-70.6,0.00648,2004,2
7308,16.13,-162.0,0.00648,2004,2
7309,26.05,-141.2,0.00648,2004,2
7310,18.57,-60.82,0.00648,2005,2
7311,18.95,-75.78,0.00648,2005,2
7312,19.76,-59.79,0.00648,2005,2
7313,28.21,-74.37,0.00648,2005,2
7314,7.43,-149.9,0.00648,2005,2
7315,40.76,-68.51,0.00648,2005,2
7316,7.43,-149.9,0.00648,2005,2
7317,39.46,-70.52,0.00648,2005,2
7318,39.91,-69.09,0.00648,2005,2
7319,16.13,-162.0,0.00648,2005,2
7320,32.31,-63.39,0.00648,2005,2
7321,16.13,-162.0,0.00648,2005,2
7322,35.89,-58.15,0.00648,2006,2
7323,41.07,-68.78,0.00648,2006,2
7324,7.43,-149.9,0.00648,2006,2
7325,7.43,-149.9,0.00648,2006,2
7326,25.91,-76.73,0.00648,2006,2
7327,15.4,-60.42,0.00648,2006,2
7328,16.13,-162.0,0.00648,2006,2
7329,16.13,-162.0,0.00648,2006,2
7330,40.71,-69.65,0.00648,2007,2
7331,7.43,-149.9,0.00648,2007,2
7332,7.43,-149.9,0.00648,2007,2
7333,16.13,-162.0,0.00648,2007,2
7334,42.05,-69.48,0.00648,2007,2
7335,16.13,-162.0,0.00648,2007,2
7336,42.4,-68.56,0.00648,2007,2
7337,41.04,-71.02,0.00648,2007,2
7338,27.48,-79.4,0.00648,2007,2
7339,7.43,-149.9,0.00648,2008,2
7340,16.13,-162.0,0.00648,2008,2
7341,16.13,-162.0,0.00648,2008,2
7342,7.43,-149.9,0.00648,2008,2
7343,20.18,-70.07,0.00648,2008,2
7344,16.13,-162.0,0.00648,2009,2
7345,16.13,-162.0,0.00648,2009,2
7346,7.43,-149.9,0.00648,2009,2
7347,7.43,-149.9,0.00648,2009,2
7348,16.13,-162.0,0.00648,2010,2
7349,16.13,-162.0,0.00648,2010,2
7350,7.43,-149.9,0.00648,2010,2
7351,7.43,-149.9,0.00648,2010,2
7352,16.13,-162.0,0.00648,2011,2
7353,16.13,-162.0,0.00648,2011,2
7354,16.13,-162.0,0.00648,2011,2
7355,7.43,-149.9,0.00648,2011,2
7356,7.43,-149.9,0.00648,2011,2
7357,7.43,-149.9,0.00648,2011,2
7358,7.43,-149.9,0.00648,2012,2
7359,16.13,-162.0,0.00648,2012,2
7360,26.27,-78.57,0.006488,1994,2
7361,-12.2862,141.6233,0.006501,2012,2
7362,4.558333,113.541833,0.006555,2018,2
7363,26.84,-57.51,0.006572,2004,2
7364,57.756167,-3.2305,0.006639,2018,2
7365,11.87,-60.08,0.006644,1996,2
7366,24.82,-79.42,0.006644,1998,2
7367,15.24,-74.62,0.006644,1998,2
7368,23.98,-81.97,0.006644,2000,2
7369,15.58,-72.87,0.006644,2000,2
7370,17.78,-59.51,0.006644,2001,2
7371,55.967667,-2.2075,0.006645,2022,2
7372,-34.49826,17.13556,0.006649,2017,2
7373,-19.8018,115.9652,0.006654,2012,2
7374,-36.04788,135.68618,0.006717,2011,2
7375,43.3204,5.3147,0.006734,2018,2
7376,54.246517,11.803533,0.006735,2018,2
7377,58.520817,11.215167,0.006756,2019,2
7378,26.07,-78.04,0.00682,2003,2
7379,43.96,-66.94,0.006824,1999,2
7380,17.23,-157.24,0.006856,2002,2
7381,-20.8695,-161.8265,0.006864,2016,2
7382,14.89,-158.46,0.006892,2002,2
7383,40.18,-64.8,0.006912,1990,2
7384,15.98,-62.23,0.006912,2001,2
7385,42.1,-70.39,0.006912,2008,2
7386,54.6445,-4.510833,0.006914,2017,2
7387,20.69,-71.08,0.00692,2008,2
7388,-18.8687,118.652,0.006941,2012,2
7389,-8.22,-143.82,0.006956,2012,2
7390,-21.19058,115.50976,0.00696,2013,2
7391,-18.6584,119.4751,0.006963,2012,2
7392,18.97,-58.03,0.006976,2007,2
7393,38.983,-133.017,0.007,1972,2
7394,31.0,-137.0,0.007,1972,2
7395,3.88,-102.27,0.007,2006,2
7396,37.3026,-76.2937,0.007,2013,2
7397,24.1633,-110.3172,0.007,2013,2
7398,18.3,-48.1,0.007,2014,2
7399,13.254,-88.909,0.007,2014,2
7400,18.1284,-62.3021,0.007,2014,2
7401,16.8942,-25.0427,0.007,2014,2
7402,44.2767,-68.3082,0.007,2014,2
7403,29.53,-29.2,0.007,2014,2
7404,15.687,-96.237,0.007,2014,2
7405,21.8869,-29.5553,0.007,2014,2
7406,47.7292,-122.5516,0.007,2014,2
7407,22.2,-35.78,0.007,2014,2
7408,20.8393,-34.3761,0.007,2014,2
7409,17.883,-102.426,0.007,2014,2
7410,20.1283,-22.1283,0.007,2014,2
7411,14.3367,-57.6733,0.007,2014,2
7412,23.0055,-29.5747,0.007,2014,2
7413,14.6502,-51.9333,0.007,2014,2
7414,55.1984,-131.1537,0.007,2014,2
7415,16.675,-37.515,0.007,2014,2
7416,16.1167,-52.3,0.007,2014,2
7417,38.5046,16.8681,0.007,2014,2
7418,15.0783,-58.6444,0.007,2014,2
7419,32.303,-64.7397,0.007,2014,2
7420,26.39,-16.0594,0.007,2014,2
7421,24.8833,-24.0,0.007,2015,2
7422,65.7056,-21.6652,0.007,2015,2
7423,59.8747,-149.7407,0.007,2015,2
7424,26.0136,-79.8869,0.007,2015,2
7425,59.9446,-149.2958,0.007,2015,2
7426,76.5391,-81.2464,0.007,2015,2
7427,26.1264,-80.0922,0.007,2015,2
7428,-2.5136,9.7516,0.007,2015,2
7429,60.0442,-149.4409,0.007,2015,2
7430,46.2363,-124.1054,0.007,2016,2
7431,12.301,-82.986,0.007,2016,2
7432,-8.122,117.7524,0.007,2016,2
7433,24.395,-76.635,0.007,2016,2
7434,23.641,122.963,0.007,2016,2
7435,38.8756,-76.2563,0.007,2016,2
7436,61.038,-66.9325,0.007,2016,2
7437,22.11,-71.66,0.007004,2008,2
7438,20.28,-64.97,0.007016,2007,2
7439,-15.50107,141.0419,0.007019,2012,2
